Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3200812741,1894-03-17,Illustrated Police News,Soon afterwards the' prisoner went to atnOxford-street * tradesman with whom Mrs.e Newman'dealt. end. asked him to oblige her by cashing a cheique for �50.,"Soon afterwards the prisoner went to an Oxford-street tradesman with whom Mrs. Newman dealt, and asked him to oblige her by cashing a cheque for £50.",0.0805369127516778
3206223813,1865-11-12,Lloyd's Illustrated Newspaper,"Two weeks ago he oame and took away a silver watch, I suppose, for I could not find it after he went..","Two weeks ago he came and took away a silver watch, I suppose, for I could not find it after he went.",0.0198019801980198
3206252931,1882-08-13,Lloyd's Illustrated Newspaper,"Last, it was stated, was in embarrassed circumstances, and had insured for 3001., while thce value of his stok was 301l Tol- lidy had been mixed up with Last in money matters.","Last, it was stated, was in embarrassed circumstances, and had insured for 300l., while the value of his stock was 30l, Tollidy had been mixed up with Last in money matters.",0.0404624277456647
3206206317,1859-09-04,Lloyd's Illustrated Newspaper,"Mary Ann Fryer, fellow-servant of the deceased, and the policeman rope, having deposed to the above facts,","Mary Ann Fryer, fellow servant of the deceased, and the policeman Pope, having deposed to the above facts.",0.0283018867924528
3200810718,1892-08-27,Illustrated Police News,"V Her husband got out of bed and knocked at the wall, I and received a reply, ""Mrs. Stacey, my mother is r beating me, and won't let me go to bed.""","Her husband got out of bed and knocked at the wall, and received a reply, ""Mrs. Stacey, my mother is beating me, and won't let me go to bed.""",0.0425531914893617
3206223444,1865-09-24,Lloyd's Illustrated Newspaper,"He rased her apm and then went in pursuit of her assailact asho inr the meantime however bad been taken ltc custo6lv by Constable Bartholomew, 545 A, actjng ou tle information of the lad Colling.","He raised her up, and then went in pursuit of her assailant, who in the meantime however had been taken into custody by Constable Bartholomew, 545 A, acting on the information of the lad Colling.",0.0923076923076923
3206224235,1866-01-14,Lloyd's Illustrated Newspaper,"-B. H. M,,nayonndsi-cO~tand Essex-street, Strand, attor-","-R. H. Munday, Fountain-court, and Essex-street, Strand, attorney-at-law",0.3472222222222222
3200810905,1892-10-22,Illustrated Police News,"In answer to the prisoner the sergeant said he hod seen the prisoner several times silce July, but it did not suit him to take him.","In answer to the prisoner the sergeant said he had seen the prisoner several times since July, but it did not suit him to take him.",0.015267175572519
3207644853,1835-05-22,Morning Chronicle,[FROM TRY. coU'RT CTItULAR.1,[FROM THE COURT CIRCULAR.],0.3846153846153846
3200808393,1889-11-09,Illustrated Police News,"Mr. Armstronga colicitor, appeared for the pltintiff, who, he sti., yvas a musical and draniacie agent.","Mr. Armstrong, solicitor, appeared for the plaintiff, who, he said, was a musical and dramatic agent.",0.1089108910891089
3200811795,1893-07-08,Illustrated Police News,"On the morning of the l3th of the same month the woman rose early, leaving her husband in bed; the latter heard some movement in the house shortly after, and in a few minutes he saw the prisoner searching some boxes at the foot of his bed.","On the morning of the 13th of the same month the woman rose early, leaving her husband in bed; the latter heard some movement in the house shortly after, and in a few minutes he saw the prisoner searching some boxes at the foot of his bed.",0.00418410041841
3200810695,1892-08-20,Illustrated Police News,He was also summoned for using evi ad abusive language towards the landlord at the same ads he time and place.,He was also summoned for using abusive language towards the landlord at the same time and place.,0.1458333333333333
3206244093,1879-03-30,Lloyd's Illustrated Newspaper,"The coroner summed uip, and the Jury, after 15 ntimiutes' deliberation, retuiined a verdict "" That the deceased died tihrosigh violence receiced at the schools, but there is not self. licient evidence toshow by whom caused.""","The coroner summed up, and the jury, after 15 minutes' deliberation, returned a verdict ""That the deceased died through violence received at the schools, but there is not sufficient evidence to show by whom caused.""",0.0883720930232558
3206247303,1880-06-20,Lloyd's Illustrated Newspaper,"Tizomaos So~rrly, the son of a builder, re- siding at 1, Manor-cottages, East-end, Finchley, was summoned to the same court to show cause why he should not con- tribute towards the support ef al illegiti- mate female child of which Lucy Bordinz, domestic servant, of Barnsbury-villas, Is- lington, alleged him to be the father.","Thomas Sorrell, the son of a builder, residing at 1, Manor-cottages, East-end, Finchley, was summoned to the same court to show cause why he should not contribute towards the support of an illegitimate female child of which Lucy Bording, domestic servant, of Barnsbury-villas, Islington, alleged him to be the father.",0.0536277602523659
3206191222,1847-10-24,Lloyd's Illustrated Newspaper,"-FOUR PER- SONS KILLED, AND SEVERAL WOUNDED","–FOUR PERSONS KILLED, AND SEVERAL WOUNDED.",0.0952380952380952
3206243176,1878-11-24,Lloyd's Illustrated Newspaper,"I have since seen them opened, and found the contents to be mere rubbish.","I have since seen them opened, and found the contents to be mere rubbish.",0.0
3206239284,1872-05-05,Lloyd's Illustrated Newspaper,"-On Tnesday nsght Christopher Edwards, aged 35, a loektmibh living at iWilleishall, near Woiverhamp. ton, murdered bis wife klosannob, rather younger than himself, under very revolting circumnstances.","–On Tuesday night Christopher Edwards, aged 35, a locksmith living at Willenhall, near Wolverhampton, murdered his wife Rosannah, rather younger than himself, under very revolting circumstances.",0.0927835051546391
3206245031,1879-08-10,Lloyd's Illustrated Newspaper,"Yesterday morning Mr. Polsnd sutasued up the case for the isosecution, and in dDing so sitblssitted that it was imehossible to comneto any other coculusion than that both prisoners had delioerately formed tle istention of slestrotiig the life of this unhappy child, with thie object of concealing the shhane atf thle fenmale prisoier, and of relieving themselvesfroin the burden of maintainlo g it.","Yesterday morning Mr. Poland summed up the case for the prosecution, and in doing so submitted that it was impossible to come to any other conclusion than that both prisoners had deliberately formed the intention of destroying the life of this unhappy child, with the object of concealing the shame of the female prisoner, and of relieving themselves from the burden of maintaining it.",0.1038961038961039
3206305008,1853-05-22,Lloyd's Illustrated Newspaper,"Madame-(with doubtless all her heart and all her soul)-avers it isLamentable to think of the thousands of men who, although desirous ofmarrying, and in every wvay qualified for the fulfilment of its duties, are yet debarred from enjoying its felicities.","Madame – (with doubtless all her heart and all her soul) – avers it is– Lamentable to think of the thousands of men who, although desirous of marrying, and in every way qualified for the fulfilment of its duties, are yet debarred from enjoying its felicities.",0.0386100386100386
3206258781,1885-02-22,Lloyd's Illustrated Newspaper,-The Defendant: He refused to get something for the men.,-The Defendant: He refused to get something for the men.,0.0
3200811325,1893-02-25,Illustrated Police News,",h c6ns ,eusnce of the shortress of,the time witness ha rotb',een atble to produce witnesses, buc-if a remand vas granted he believed he would be able tod cc sedhi the accused t with the crime mentioned inthe warrant.","In consequence of the shortness of the time witness had not been able to produce witnesses, but if a remand was granted he believed he would be able to connect the accused with the crime mentioned in the warrant.",0.1320754716981132
3200810776,1892-09-10,Illustrated Police News,The engine and tender narrowly escaped destruction.,The engine and tender narrowly escaped destruction.,0.0
3206324440,1875-11-21,Lloyd's Illustrated Newspaper,"I last saw her alive on Thursfday, the l1th inst., about eight P.m., and she was then in good health and her usual spirits","I last saw her alive on Thursday, the 11th inst., about eight p.m., and she was then in good health and her usual spirits.",0.0327868852459016
3206198085,1851-06-29,Lloyd's Illustrated Newspaper,"The prosecutifx, who was very weak, stated thait pri- soner had formed a strong attachment towards one of her sisters,but his affection was not at all reciprocated by the latter, who had recently proceeded to the Continent.","The prosecutrix, who was very weak, stated that prisoner had formed a strong attachment towards one of her sisters, but his affection was not at all reciprocated by the latter, who had recently proceeded to the Continent.",0.0271493212669683
